id,category,sub_category,topic,survey_type,question_english,question_korean,question_short,question_type_kor,question_type_eng,tag,created_at,updated_at,audio_url
CLB_RP_COM_SPC_03,롤플레이,Q13,기념모임,공통형,Has anything particularly interesting or unusual ever occurred in your neighborhood? Tell me in detail about a highly memorable local event. Be sure to explain what happened from beginning to end.,주변 이웃이나 동네에서 특별히 흥미롭거나 이례적인 일이 있었나요? 기억에 남는 지역 행사에 대해 처음부터 끝까지 자세히 이야기해 주세요.,동네 특별한 사건/행사 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.504505+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/CLB_RP_COM_SPC_03.mp3
CLT_RP_COM_Q11_01,롤플레이,Q11,옷 구매,공통형,I'd like to give you a situation and ask you to act it out. You are currently shopping for some new clothes and need some help finding the right items. Approach a store assistant and ask three or four questions about the specific clothes you are looking to buy.,"상황을 드릴 테니 역할극을 해주세요. 새 옷을 사려고 쇼핑 중인데, 원하는 옷을 찾는 데 도움이 필요합니다. 매장 직원에게 다가가서 구매하려는 특정 옷에 대해 세 가지 또는 네 가지 질문을 해주세요.",옷 매장 직원에게 질문,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.516554+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/CLT_RP_COM_Q11_01.mp3
CLT_RP_COM_Q11_02,롤플레이,Q11,옷 구매,공통형,"I'd like to give you a situation and ask you to act it out. You are at a clothing store looking to update your wardrobe. Go up to a salesperson, explain exactly what kind of outfit you are looking for, and ask two or three questions about the items they have in stock.","상황을 드릴 테니 역할극을 해주세요. 옷가게에서 옷장을 새로 꾸미기 위해 쇼핑 중입니다. 점원에게 다가가서 원하는 스타일을 정확히 설명하고, 매장에 있는 상품에 대해 두세 가지 질문을 해주세요.",원하는 옷 설명 및 질문,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.494478+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/CLT_RP_COM_Q11_02.mp3
CLT_RP_COM_Q12_03,롤플레이,Q12,옷 구매,공통형,"I'm sorry, but there is a problem which I'll need you to resolve. The clothes you recently ordered just arrived, but you noticed a defect on one of the shirts. Call the clothing store, explain the issue in detail, and offer two or three alternatives to get this solved.","문제가 생겨 해결해주셔야 합니다. 최근 주문한 옷이 도착했는데, 셔츠 한 벌에 하자가 있는 것을 발견했습니다. 의류 매장에 전화해 문제를 자세히 설명하고, 해결을 위한 두세 가지 대안을 제시해주세요.",의류 하자 문제 해결 요청,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.511194+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/CLT_RP_COM_Q12_03.mp3
CLT_RP_COM_Q12_04,롤플레이,Q12,옷 구매,공통형,"I'm sorry, but there is a problem which I'll need you to resolve. Your recent clothing order was delivered to your home, but you realize that one of the shirts is the wrong item entirely. Call the store, explain the mix-up, and make two or three suggestions on how to exchange it for the right one.","문제가 생겨 해결해주셔야 합니다. 최근 주문한 옷이 집에 도착했는데, 셔츠 한 벌이 완전히 다른 상품으로 왔습니다. 매장에 전화해 잘못 배송된 상황을 설명하고, 올바른 상품으로 교환할 수 있는 두세 가지 방법을 제안해주세요.",의류 오배송 교환 요청,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.503098+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/CLT_RP_COM_Q12_04.mp3
CLT_RP_COM_SPC_05,롤플레이,Q13,옷 구매,공통형,"That's the end of the situation. Have you ever purchased a piece of clothing only to realize you didn't actually like it, or discovered it was ripped or stained? Tell me the story of a time when you bought a new outfit that turned out to be defective. What steps did you take to solve the issue?","옷을 샀는데 마음에 들지 않거나, 찢어지거나 얼룩이 있는 것을 나중에 발견한 적이 있나요? 불량 제품을 샀던 경험과 문제를 해결한 과정을 이야기해주세요.",불량 의류 구매 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.501891+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/CLT_RP_COM_SPC_05.mp3
CLT_RP_COM_SPC_06,롤플레이,Q13,옷 구매,공통형,"That's the end of the situation. Have you ever bought an item of clothing and later discovered a serious flaw, like a noticeable tear or a hidden stain? Tell me exactly what the problem was and what you did to handle the return or exchange process.","옷을 샀다가 나중에 큰 하자(찢어짐, 얼룩 등)를 발견한 적이 있나요? 어떤 문제가 있었고, 반품이나 교환을 어떻게 처리했는지 구체적으로 말씀해주세요.",의류 하자·교환 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.493909+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/CLT_RP_COM_SPC_06.mp3
DNT_GEN_COM_CMP_03,일반,-,치과,공통형,"How was the dental clinic you visited as a child different from the ones you go to as an adult? What specific things have changed regarding the facilities or treatments, and how do you feel about those improvements?","어린 시절 다녔던 치과와 성인이 된 후 방문한 치과는 어떻게 달랐나요? 시설이나 치료 면에서 어떤 점이 달라졌고, 그 변화에 대해 어떻게 느끼시나요?",어릴 때 치과와 현재 비교,비교,comparison,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 23:02:40.263446+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/DNT_GEN_COM_CMP_03.mp3
DNT_GEN_COM_DESC_01,일반,-,치과,공통형,"Describe a dental clinic located close to where you live. What is the interior design like, how is the waiting area, and how would you rate the quality of their care?","집 근처에 위치한 치과에 대해 설명해 주세요. 내부 인테리어, 대기 공간, 그리고 진료 서비스의 질을 어떻게 평가하는지 말씀해 주세요.",집 근처 치과 환경·평가,묘사,description,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.497768+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/DNT_GEN_COM_DESC_01.mp3
DNT_GEN_COM_RCT_04,일반,-,치과,공통형,"Can you tell me about a recent experience you had at a dentist's office? What kind of dental treatment or check-up did you receive, and how comfortable was the overall service there?","최근에 치과를 방문했던 경험에 대해 말씀해 주세요. 어떤 치료나 검진을 받았는지, 그리고 전반적인 서비스가 얼마나 편안했는지도 설명해 주세요.",최근 치과 방문 경험,경험_최근,past_recent,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.532997+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/DNT_GEN_COM_RCT_04.mp3
DNT_GEN_COM_RTN_02,일반,-,치과,공통형,"Tell me about your regular visits to the dental clinic. What kind of check-ups or treatments do you typically receive, and what is your overall routine there?","치과에 정기적으로 방문하는 경험에 대해 말씀해주세요. 주로 어떤 검진이나 치료를 받으시고, 치과에서의 전반적인 루틴은 어떻게 되나요?",치과 정기 방문과 루틴,루틴,routine,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.897734+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/DNT_GEN_COM_RTN_02.mp3
DNT_GEN_COM_SPC_05,일반,-,치과,공통형,"Tell me about an unforgettable experience you had during a visit to the dentist's office. What happened before, during, or after your treatment? Explain everything from beginning to end in detail.","치과에 방문했을 때 잊지 못할 경험이 있다면 말씀해주세요. 치료 전, 중, 후에 어떤 일이 있었는지 처음부터 끝까지 자세히 설명해주세요.",치과 방문 잊지 못할 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.898532+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/DNT_GEN_COM_SPC_05.mp3
DRA_RP_COM_Q11_01,롤플레이,Q11,병원예약,공통형,"I'd like to give you a situation and ask you to act it out. You need to schedule a medical check-up. Call your doctor's office, explain the reason for your visit, and ask three or four questions to find out about available appointment times and any necessary preparations.","상황을 드릴 테니 역할극을 해주세요. 건강 검진을 예약해야 합니다. 병원에 전화해서 방문 목적을 설명하고, 예약 가능한 시간과 필요한 준비 사항에 대해 세 가지나 네 가지 질문을 해주세요.",건강 검진 예약 및 준비 문의,질문하기,rp_11,Int,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.900356+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/DRA_RP_COM_Q11_01.mp3
DRA_RP_COM_Q12_02,롤플레이,Q12,병원예약,공통형,"I'm sorry, but there is a problem which I'll need you to resolve. On the very day of your medical appointment, you realize an urgent matter will prevent you from making it. Call the doctor's office, explain the situation in detail, and offer two or three alternative dates to reschedule the check-up.","죄송하지만 해결해야 할 문제가 있습니다. 진료 예약 당일에 갑작스러운 급한 일이 생겨 병원에 갈 수 없게 되었습니다. 병원에 전화해 상황을 자세히 설명하고, 진료 일정을 다시 잡을 수 있는 두세 가지 날짜를 제안해주세요.",진료 예약 변경 요청,대안제시,rp_12,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.91247+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/DRA_RP_COM_Q12_02.mp3
DRA_RP_COM_SPC_03,롤플레이,Q13,병원예약,공통형,"That's the end of the situation. Have you ever had to miss an important appointment, or found yourself arriving extremely late for some reason? Tell me in detail about an experience where you had trouble making it to a crucial appointment.",중요한 약속을 놓치거나 매우 늦게 도착했던 경험이 있나요? 중요한 약속에 제시간에 가지 못했던 경험을 자세히 이야기해 주세요.,중요 약속 지각/결석 경험,경험_특별한,past_special,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.895982+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/DRA_RP_COM_SPC_03.mp3
DTR_ADV_SEL_Q14_01,어드밴스,Q14,국내여행,선택형,You indicated in the survey that you take vacations domestically. Many people feel that traveling has become more challenging over the past five years. Tell me about the changes you have personally observed in the travel industry and how they have affected the overall tourist experience.,설문에서 국내 여행을 한다고 하셨습니다. 최근 5년간 여행이 더 어려워졌다고 느끼는 분들이 많습니다. 여행업계에서 직접 경험한 변화와 그로 인한 관광 경험의 변화를 말씀해 주세요.,국내 여행 변화와 영향,비교/변화,adv_14,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.901037+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/DTR_ADV_SEL_Q14_01.mp3
DTR_ADV_SEL_Q15_02,어드밴스,Q15,국내여행,선택형,"When people discuss domestic travel, what are the most common issues or concerns they typically bring up? What exactly causes these frustrations, such as traffic or high costs, and what steps are being taken to resolve these problems for future travelers?","국내 여행에 대해 사람들이 이야기할 때 가장 흔히 언급하는 문제나 걱정거리는 무엇인가요? 예를 들어 교통, 높은 비용 등 어떤 점이 불편을 유발하는지, 그리고 앞으로 여행객을 위해 어떤 해결책이 논의되고 있는지도 말씀해주세요.",국내 여행 주요 문제,사회적이슈,adv_15,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.89043+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/DTR_ADV_SEL_Q15_02.mp3
DTR_GEN_SEL_CHILD_03,일반,-,국내여행,선택형,"Tell me about some of the memorable domestic trips you took during your youth. Where did you usually travel, and who accompanied you? Describe the scenery you saw and the activities you enjoyed on those early vacations.",어린 시절 다녀온 기억에 남는 국내 여행에 대해 말씀해주세요. 주로 어디로 누구와 함께 여행했나요? 그때 본 풍경과 즐겼던 활동도 자세히 설명해주세요.,어릴 적 국내 여행 경험,경험_어릴적/처음,past_childhood,Adv,2026-03-01 19:56:50.957682+09,2026-03-01 22:56:37.900617+09,https://rwdsyqnrrpwkureqfxwb.supabase.co/storage/v1/object/public/audio-recordings/questions/DTR_GEN_SEL_CHILD_03.mp3
